frame,x,y,z,r1,r2,r3,r4,r5,r6,r7,r8,r9
121,-33.7455940246582,289.9337158203125,-1259.47412109375,-0.9449606332716649,-0.19152577996450665,-0.26526831166915016,-0.12044374677481395,-0.5501983028950062,0.82630208238531,-0.30420832570733247,0.8127728484025795,0.49684765418576654
122,-33.741119384765625,289.9277038574219,-1259.4986572265625,-0.9451969796612519,-0.19073084439200486,-0.2649988955387542,-0.12067748022033757,-0.5500793503156406,0.8263471752986106,-0.3033803147979723,0.8130402532186431,0.49691642279084286
123,-33.74361801147461,289.9195556640625,-1259.4537353515625,-0.9452183554006693,-0.19054894174389392,-0.2650535066999411,-0.12093442537353881,-0.5497789726036215,0.8265094954339472,-0.30321135429469914,0.8132860395231116,0.4966172495429312
124,-33.74861526489258,289.9233093261719,-1259.4595947265625,-0.9451765876684678,-0.19075288918610084,-0.26505575524886493,-0.12071999140403689,-0.55006707864617,0.8263491348486288,-0.3034269299169082,0.8130433839942511,0.4968828372407085
125,-33.7504997253418,289.9184265136719,-1259.4478759765625,-0.9453399504145183,-0.19009362051042575,-0.26494677501625474,-0.12102097488019109,-0.5499488296155043,0.8263838142434694,-0.3027974600113479,0.8132777509841118,0.49688328404656645
126,-33.75200653076172,289.9252014160156,-1259.44873046875,-0.9449559047004888,-0.191368639065001,-0.26539853457411905,-0.1202453229224866,-0.5512566149992705,0.82562534283706,-0.3043014960313988,0.8120924752772651,0.4979020095471569
127,-33.74018096923828,289.93780517578125,-1259.503173828125,-0.94510933337722,-0.19084055938038896,-0.26523240537054854,-0.1208135393355664,-0.5501047206743395,0.8263104047541822,-0.3035991381352725,0.8129973414391878,0.4968529824166628
128,-33.75544738769531,289.93182373046875,-1259.4427490234375,-0.9454339839663587,-0.18957457224841584,-0.26498313817737407,-0.12091205430218448,-0.5510721245522396,0.8256511301184698,-0.3025472807445552,0.8126382929066973,0.49808046319421556
129,-33.73790740966797,289.9220275878906,-1259.4581298828125,-0.9451512769815819,-0.19069193578639143,-0.26518983624212306,-0.12055872521904934,-0.5509000698696167,0.8258175989837037,-0.3035698558711702,0.8124935068317102,0.4976943278385507
130,-33.73305892944336,289.948974609375,-1259.54296875,-0.9450455688345938,-0.19097510958171815,-0.265362733529691,-0.12014474937816945,-0.5520046723269362,0.8251400371610195,-0.3040626777869258,0.8116768749012643,0.498724912880399
131,-33.737674713134766,289.9377746582031,-1259.460693359375,-0.9451398941380501,-0.19072253847796572,-0.2652083969734674,-0.12050280594109682,-0.5510492698606576,0.8257262112506533,-0.3036274926106622,0.8123851398828987,0.497836047538148
132,-33.7430305480957,289.9321594238281,-1259.4796142578125,-0.9452570751971537,-0.1904092805794461,-0.2650157875654586,-0.12083561803410228,-0.5501556406831354,0.8262732746730016,-0.30313003019172985,0.8130640054102425,0.4970302887171106
133,-33.74769592285156,289.9207763671875,-1259.4813232421875,-0.9449367350707915,-0.1915193402782688,-0.26535807696983654,-0.12031569613534421,-0.5507590542164378,0.8259470912002067,-0.30433320551201853,0.8123944894557027,0.4973896797529959
134,-33.74748611450195,289.9268798828125,-1259.4630126953125,-0.9451671924916021,-0.19070138884567908,-0.26512630674807036,-0.12064433268021504,-0.5505087045041478,0.8260660453361526,-0.30348628178171155,0.8127565112366029,0.4973157248798971
135,-33.752811431884766,289.93072509765625,-1259.4765625,-0.9450759606052258,-0.19101986808683621,-0.26522224394307026,-0.12071084416899908,-0.5500993670957676,0.8263289771155575,-0.3037438407377463,0.8129588527821835,0.49682751825654636
136,-33.74258041381836,289.9363708496094,-1259.4676513671875,-0.945113536630891,-0.1910078039865516,-0.2650970043083936,-0.12088117792068513,-0.5493671109670922,0.8267910970808636,-0.3035591271919806,0.8134566959610731,0.4961250448168661
137,-33.742164611816406,289.9352111816406,-1259.4864501953125,-0.9450387349853395,-0.19116486853241457,-0.26525041454499954,-0.12046926177577291,-0.5506040846080249,0.8260280255416032,-0.3039555005991991,0.8125830019462281,0.4973126970061659
138,-33.74321365356445,289.9367980957031,-1259.473876953125,-0.9453351173250891,-0.19005783005193583,-0.2649896926069188,-0.12102313752654877,-0.550095118170331,0.8262861254725263,-0.3028116842778526,0.8131871753791491,0.49702283817113574
139,-33.75132751464844,289.9388732910156,-1259.5213623046875,-0.9448727517554927,-0.19194809067402804,-0.26527610800182916,-0.12042178324489759,-0.5496725332558363,0.8266551277916507,-0.30448986372311626,0.8130289273271318,0.4962558676924349
140,-33.74569320678711,289.92620849609375,-1259.4638671875,-0.9450797113915904,-0.1910467312831569,-0.2651895276627825,-0.12063064948581335,-0.5501990150866397,0.8262743431828938,-0.30376402933958335,0.8128851027443627,0.49693583510918976
141,-33.74832534790039,289.93365478515625,-1259.483154296875,-0.9450830256702974,-0.1910063285511074,-0.2652068193755627,-0.12056515391419088,-0.5504725026799258,0.8261017294830865,-0.3037797199477335,0.8127094230084487,0.49721351098069627
142,-33.753177642822266,289.9347839355469,-1259.4783935546875,-0.9452092310526948,-0.19061593264160526,-0.26503787607801416,-0.12071773560151368,-0.5502273707357929,0.8262427420585429,-0.303326124565651,0.8129670391327977,0.49706926623925934
143,-33.75736618041992,289.90582275390625,-1259.4710693359375,-0.9449667358262633,-0.19138218011573432,-0.2653502012737244,-0.12045778144813302,-0.5505572148829321,0.8260609396581726,-0.30418381132212025,0.8125636062946074,0.49720478140807445
144,-33.75664138793945,289.94598388671875,-1259.517333984375,-0.9453013383509621,-0.19040097594019742,-0.2648638293027198,-0.12095764158653037,-0.5494834784762512,0.8267025800271,-0.3029432762972375,0.8135203594518453,0.4963970145998423
145,-33.74934387207031,289.9308166503906,-1259.445068359375,-0.9452436877933734,-0.1903626443456302,-0.2650970281321969,-0.12085061717277296,-0.5503726958958016,0.826126518120165,-0.30316579460048515,0.8129280160322478,0.497230873673518
146,-33.762977600097656,289.9145812988281,-1259.49658203125,-0.9451867174991716,-0.19064095993283753,-0.2651001574104165,-0.12106827648452693,-0.5493976240842829,0.8267434445337992,-0.3032565605097563,0.813522141706316,0.49620276446364275
